student_id,course_id,instructor_id,feedback_score,textual_review,attendance_rate,assignment_submission_rate,quiz_avg_score,exam_avg_score,lms_logins_past_month,avg_session_duration_minutes,forum_participation_count,video_completion_rate,instructor_response_time,risk_level
S2845,PHY110,I008,3.4,"Slides were unclear, needs more clarity.",74,97,73,31,31,53,7,93,12,High
S2846,CSE101,I004,2.8,The lecture was clear but pace was fast.,80,59,89,66,19,27,13,39,23,Medium
S2847,CSE202,I018,4.0,"Slides were unclear, needs more clarity.",86,72,70,95,16,37,8,20,63,Low
S2848,MAT204,I011,1.9,Very interactive and engaging class.,51,55,50,55,33,45,16,25,49,High
S2849,CSE202,I005,1.2,Very interactive and engaging class.,82,68,71,82,34,50,5,72,64,High
S2850,CSE202,I015,2.2,"Too many assignments, difficult to manage.",88,62,58,95,34,51,3,65,52,High
S2851,CSE101,I018,2.9,"Average experience, nothing special.",92,63,94,70,37,33,3,85,46,Medium
S2852,CSE101,I002,1.7,Great teaching style and support from instructor.,92,73,46,62,41,35,18,57,34,High
S2853,CSE101,I011,2.4,"Slides were unclear, needs more clarity.",81,46,59,53,23,5,11,52,61,High
S2854,CSE101,I013,2.6,"Slides were unclear, needs more clarity.",67,77,55,68,17,38,1,86,3,Medium
S2855,PHY110,I004,1.2,Good explanations with real-life examples.,66,76,82,37,49,22,16,96,14,High
S2856,CSE101,I007,3.3,The lecture was clear but pace was fast.,83,100,48,80,45,22,14,54,67,Medium
S2857,PHY110,I011,4.5,Great teaching style and support from instructor.,88,43,82,76,47,10,9,98,58,Low
S2858,PHY110,I004,1.6,"Too many assignments, difficult to manage.",56,73,46,24,38,56,2,64,44,High
S2859,CSE101,I015,3.4,Great teaching style and support from instructor.,91,81,75,43,32,44,19,41,46,Medium
S2860,ECE301,I001,3.7,"Slides were unclear, needs more clarity.",84,61,82,83,48,5,3,87,32,Low
S2861,MAT204,I003,2.7,Good explanations with real-life examples.,79,44,93,78,22,51,0,36,11,Medium
S2862,CSE202,I014,3.8,"Average experience, nothing special.",61,89,74,57,24,46,0,24,24,Medium
S2863,PHY110,I006,2.6,The lecture was clear but pace was fast.,84,81,78,52,36,34,17,76,30,Medium
S2864,MAT204,I018,3.0,"Average experience, nothing special.",60,62,48,29,26,8,3,59,32,High
S2865,ECE301,I001,1.0,"Too many assignments, difficult to manage.",93,93,100,56,0,36,14,49,19,High
S2866,CSE202,I006,3.8,Great teaching style and support from instructor.,53,99,94,30,20,14,9,61,12,High
S2867,CSE202,I006,3.6,"Too many assignments, difficult to manage.",74,54,66,43,48,47,16,26,48,Medium
S2868,PHY110,I016,1.2,"Slides were unclear, needs more clarity.",97,70,99,90,9,9,11,90,4,High
S2869,CSE101,I005,2.5,"Too many assignments, difficult to manage.",81,98,55,40,30,13,19,38,3,Medium
S2870,ECE301,I017,4.9,"Average experience, nothing special.",69,48,31,39,43,9,11,60,55,High
S2871,PHY110,I010,2.7,Good explanations with real-life examples.,99,82,88,29,24,15,15,53,32,High
S2872,ECE301,I018,3.0,"Too many assignments, difficult to manage.",80,97,34,66,19,39,4,41,9,Medium
S2873,CSE101,I007,4.6,Very interactive and engaging class.,53,92,66,66,1,31,15,71,44,High
S2874,CSE101,I003,3.9,Good explanations with real-life examples.,87,64,60,34,47,8,16,25,49,High
S2875,PHY110,I013,3.3,Great teaching style and support from instructor.,96,64,77,63,14,14,14,93,3,Medium
S2876,CSE101,I015,4.2,The lecture was clear but pace was fast.,50,100,35,81,27,43,12,44,23,High
S2877,MAT204,I020,4.5,The lecture was clear but pace was fast.,52,88,44,25,12,37,7,85,6,High
S2878,CSE202,I019,2.8,"Slides were unclear, needs more clarity.",86,60,44,85,49,42,1,29,8,Medium
S2879,PHY110,I003,2.9,"Slides were unclear, needs more clarity.",71,48,90,95,13,12,7,93,21,Medium
S2880,ECE301,I004,2.5,Very interactive and engaging class.,66,94,45,23,49,53,9,45,3,High
S2881,MAT204,I005,4.9,Great teaching style and support from instructor.,63,87,49,42,1,28,6,24,33,Medium
S2882,PHY110,I001,3.8,"Average experience, nothing special.",90,77,73,32,33,43,9,87,4,High
S2883,CSE101,I004,1.3,The lecture was clear but pace was fast.,84,61,71,100,34,37,3,90,42,High
S2884,CSE101,I012,4.5,The lecture was clear but pace was fast.,62,82,75,50,36,45,10,69,43,Medium
S2885,CSE101,I010,2.9,The lecture was clear but pace was fast.,84,62,63,35,24,47,8,36,46,High
S2886,CSE101,I020,1.3,"Average experience, nothing special.",92,88,93,60,47,23,3,30,18,High
S2887,ECE301,I013,3.2,The lecture was clear but pace was fast.,51,43,58,20,14,6,2,72,48,High
S2888,MAT204,I014,2.7,"Too many assignments, difficult to manage.",96,68,32,31,11,59,10,69,70,High
S2889,CSE202,I005,4.5,Great teaching style and support from instructor.,62,54,38,75,8,15,2,27,25,Medium
S2890,ECE301,I004,1.8,Good explanations with real-life examples.,100,40,54,69,30,39,17,81,35,High
S2891,ECE301,I014,4.3,Good explanations with real-life examples.,65,93,71,39,13,21,18,95,51,High
S2892,CSE202,I010,3.2,Very interactive and engaging class.,67,69,75,85,28,46,13,48,43,Medium
S2893,CSE202,I017,1.2,"Too many assignments, difficult to manage.",56,68,88,55,47,7,10,63,34,High
S2894,CSE101,I010,4.9,The lecture was clear but pace was fast.,94,59,50,98,42,26,1,64,28,Low
S2895,ECE301,I007,3.1,The lecture was clear but pace was fast.,85,72,51,57,37,39,1,48,60,Medium
S2896,PHY110,I016,2.2,"Slides were unclear, needs more clarity.",90,80,58,41,41,25,1,78,20,High
S2897,CSE202,I001,2.9,"Slides were unclear, needs more clarity.",79,83,92,80,7,29,9,34,4,Medium
S2898,CSE202,I017,4.4,Very interactive and engaging class.,91,75,90,69,47,43,14,89,26,Low
S2899,MAT204,I009,2.2,The lecture was clear but pace was fast.,90,99,93,78,2,6,11,63,16,High
S2900,PHY110,I006,1.8,Very interactive and engaging class.,56,61,98,39,1,5,10,55,61,High
S2901,PHY110,I019,1.5,"Too many assignments, difficult to manage.",64,52,69,55,15,11,16,76,24,High
S2902,CSE202,I013,2.2,Good explanations with real-life examples.,89,46,30,34,18,24,17,83,12,High
S2903,CSE101,I003,4.1,The lecture was clear but pace was fast.,68,47,94,81,29,47,13,95,60,Medium
S2904,MAT204,I007,2.9,Great teaching style and support from instructor.,92,67,91,22,40,59,16,57,35,High
S2905,PHY110,I009,1.9,"Average experience, nothing special.",86,84,83,24,15,10,14,36,8,High
S2906,CSE202,I005,1.7,"Too many assignments, difficult to manage.",51,82,89,75,30,59,11,46,45,High
S2907,PHY110,I010,2.3,The lecture was clear but pace was fast.,91,48,75,50,27,40,15,36,65,High
S2908,MAT204,I017,4.8,"Average experience, nothing special.",97,64,34,54,3,55,5,82,24,Medium
S2909,MAT204,I012,2.4,Great teaching style and support from instructor.,62,95,51,90,9,25,1,30,59,High
S2910,ECE301,I016,5.0,"Slides were unclear, needs more clarity.",89,55,82,89,44,55,1,83,21,Low
S2911,CSE202,I003,2.9,Very interactive and engaging class.,90,49,99,45,17,50,15,58,28,Medium
S2912,MAT204,I009,1.7,"Slides were unclear, needs more clarity.",92,50,61,20,46,39,1,21,61,High
S2913,ECE301,I015,4.6,Good explanations with real-life examples.,92,70,40,26,31,40,7,85,9,High
S2914,ECE301,I005,2.8,"Slides were unclear, needs more clarity.",80,51,39,55,29,12,6,73,68,Medium
S2915,PHY110,I013,3.8,The lecture was clear but pace was fast.,65,99,68,95,35,54,0,48,3,Medium
S2916,PHY110,I014,4.9,Great teaching style and support from instructor.,91,70,60,44,8,8,3,64,23,Medium
S2917,ECE301,I020,1.2,"Slides were unclear, needs more clarity.",93,53,41,78,35,47,10,99,71,High
S2918,PHY110,I015,1.4,The lecture was clear but pace was fast.,55,90,67,80,28,20,19,50,37,High
S2919,MAT204,I016,3.9,Good explanations with real-life examples.,77,83,96,48,15,7,6,68,25,Medium
S2920,CSE101,I013,2.1,"Average experience, nothing special.",81,71,95,37,27,11,17,28,13,High
S2921,MAT204,I017,1.7,Great teaching style and support from instructor.,93,89,81,60,20,6,3,46,23,High
S2922,ECE301,I008,1.2,"Slides were unclear, needs more clarity.",59,92,34,38,46,5,16,75,24,High
S2923,ECE301,I002,1.1,Very interactive and engaging class.,99,56,40,23,1,5,10,97,64,High
S2924,MAT204,I005,4.1,Very interactive and engaging class.,67,74,54,84,45,42,10,64,31,Medium
S2925,PHY110,I006,1.5,Great teaching style and support from instructor.,53,40,64,60,34,55,19,62,20,High
S2926,PHY110,I012,2.9,Very interactive and engaging class.,58,68,64,34,27,11,10,41,27,High
S2927,ECE301,I018,3.4,"Slides were unclear, needs more clarity.",56,90,51,73,35,28,14,52,12,High
S2928,CSE202,I001,2.7,"Slides were unclear, needs more clarity.",99,100,66,83,30,9,13,46,21,Medium
S2929,PHY110,I017,1.1,Great teaching style and support from instructor.,57,43,84,91,32,25,16,59,57,High
S2930,MAT204,I011,4.1,"Slides were unclear, needs more clarity.",92,62,93,34,22,32,1,45,46,High
S2931,PHY110,I010,1.0,"Average experience, nothing special.",56,67,49,98,40,22,17,64,69,High
S2932,MAT204,I019,4.0,The lecture was clear but pace was fast.,90,55,33,69,16,28,15,64,48,Low
S2933,ECE301,I014,4.6,Good explanations with real-life examples.,89,51,47,41,45,36,11,45,59,Medium
S2934,PHY110,I010,2.7,"Average experience, nothing special.",52,92,80,37,48,49,9,89,11,High
S2935,MAT204,I015,3.1,"Average experience, nothing special.",66,60,97,99,0,37,15,86,23,Medium
S2936,ECE301,I019,2.9,Very interactive and engaging class.,51,84,49,21,41,14,2,25,25,High
S2937,CSE202,I004,2.6,The lecture was clear but pace was fast.,64,56,38,55,22,13,7,47,67,Medium
S2938,MAT204,I002,4.5,Great teaching style and support from instructor.,95,79,55,39,47,53,1,86,62,High
S2939,CSE202,I009,4.6,Very interactive and engaging class.,78,52,54,35,26,37,0,32,8,High
S2940,CSE202,I010,2.3,The lecture was clear but pace was fast.,99,91,97,86,24,37,13,82,39,High
S2941,CSE101,I011,3.5,"Slides were unclear, needs more clarity.",97,97,70,49,31,11,3,32,22,Medium
S2942,PHY110,I014,4.7,Great teaching style and support from instructor.,71,71,88,74,18,8,3,96,9,Medium
S2943,MAT204,I007,4.8,Great teaching style and support from instructor.,53,76,74,85,23,32,8,20,29,High
S2944,CSE202,I015,3.0,Very interactive and engaging class.,55,89,70,45,2,27,2,59,55,High
S2945,CSE101,I019,2.8,"Slides were unclear, needs more clarity.",87,54,67,76,11,57,4,56,32,Medium
S2946,ECE301,I015,2.1,Very interactive and engaging class.,75,51,48,88,34,36,0,50,42,High
S2947,MAT204,I008,4.8,"Too many assignments, difficult to manage.",60,100,43,21,14,48,18,36,38,High
S2948,CSE202,I011,1.6,The lecture was clear but pace was fast.,75,88,50,75,16,20,0,28,39,High
S2949,PHY110,I009,3.3,"Too many assignments, difficult to manage.",66,96,44,81,49,50,9,83,52,Medium
S2950,CSE101,I015,2.1,The lecture was clear but pace was fast.,73,54,32,53,31,59,11,76,38,High
S2951,CSE202,I001,2.1,Good explanations with real-life examples.,77,73,66,75,6,14,9,32,32,High
S2952,PHY110,I001,2.6,"Average experience, nothing special.",84,45,75,74,18,18,1,56,63,Medium
S2953,CSE202,I019,5.0,Great teaching style and support from instructor.,80,56,45,39,6,43,15,33,19,High
S2954,MAT204,I003,1.2,Very interactive and engaging class.,62,87,43,69,4,40,7,94,7,High
S2955,MAT204,I010,3.3,Good explanations with real-life examples.,84,88,38,44,39,38,13,44,10,Medium
S2956,MAT204,I008,1.3,Good explanations with real-life examples.,65,96,36,44,20,28,14,97,12,High
S2957,CSE101,I015,1.6,Great teaching style and support from instructor.,64,59,43,72,47,22,15,76,3,High
S2958,MAT204,I010,2.8,Great teaching style and support from instructor.,92,48,35,33,47,20,10,90,30,High
S2959,PHY110,I001,3.0,The lecture was clear but pace was fast.,67,98,44,79,46,45,11,61,52,Medium
S2960,CSE202,I018,2.0,"Too many assignments, difficult to manage.",96,44,81,62,6,41,1,61,70,High
S2961,ECE301,I002,2.3,"Slides were unclear, needs more clarity.",86,62,63,81,36,45,3,66,24,High
S2962,PHY110,I019,1.3,The lecture was clear but pace was fast.,97,72,30,95,22,29,2,63,8,High
S2963,PHY110,I013,2.2,"Slides were unclear, needs more clarity.",97,77,98,88,10,12,8,60,57,High
S2964,MAT204,I001,4.9,Good explanations with real-life examples.,98,95,49,82,9,28,17,22,63,Low
S2965,CSE101,I002,4.8,"Slides were unclear, needs more clarity.",90,53,36,21,20,24,18,20,16,High
S2966,CSE202,I016,2.3,"Too many assignments, difficult to manage.",76,56,36,73,40,52,6,98,54,High
S2967,CSE101,I015,3.3,The lecture was clear but pace was fast.,84,96,79,35,32,34,3,30,44,High
S2968,CSE202,I013,4.6,Great teaching style and support from instructor.,94,58,31,74,19,24,5,26,36,Low
S2969,CSE202,I016,1.0,"Too many assignments, difficult to manage.",84,72,76,62,32,22,18,31,15,High
S2970,CSE101,I017,4.2,"Average experience, nothing special.",77,40,43,80,39,8,0,57,70,Low
S2971,PHY110,I007,4.8,"Too many assignments, difficult to manage.",88,52,60,57,34,52,15,73,50,Medium
S2972,CSE202,I017,1.4,"Average experience, nothing special.",87,85,79,64,33,40,10,86,19,High
S2973,CSE101,I007,1.6,The lecture was clear but pace was fast.,58,66,90,70,35,10,3,72,52,High
S2974,CSE202,I013,4.8,Great teaching style and support from instructor.,61,45,70,61,26,7,17,51,2,Medium
S2975,ECE301,I005,3.2,"Too many assignments, difficult to manage.",64,98,43,43,18,22,4,64,28,Medium
S2976,PHY110,I017,1.1,"Average experience, nothing special.",70,45,34,49,42,51,5,70,65,High
S2977,MAT204,I003,2.0,Great teaching style and support from instructor.,84,72,34,56,4,44,1,56,61,High
S2978,CSE202,I007,2.8,Very interactive and engaging class.,91,69,93,72,28,22,11,78,42,Medium
S2979,ECE301,I017,3.8,Very interactive and engaging class.,82,85,58,82,9,27,8,73,22,Low
S2980,MAT204,I007,3.9,Very interactive and engaging class.,100,74,34,30,39,39,19,37,15,High
S2981,MAT204,I001,5.0,"Slides were unclear, needs more clarity.",68,62,65,97,12,10,11,20,21,Medium
S2982,CSE202,I017,2.2,"Too many assignments, difficult to manage.",72,49,48,42,28,58,12,40,12,High
S2983,CSE101,I017,3.2,The lecture was clear but pace was fast.,62,90,93,99,4,30,16,47,67,Medium
S2984,CSE202,I011,3.1,The lecture was clear but pace was fast.,93,58,51,69,11,25,4,35,25,Medium
S2985,ECE301,I003,2.6,"Slides were unclear, needs more clarity.",50,90,63,74,12,28,19,67,38,High
S2986,MAT204,I015,1.7,The lecture was clear but pace was fast.,100,67,85,74,21,19,12,47,25,High
S2987,CSE202,I011,4.9,"Average experience, nothing special.",78,62,46,23,39,31,12,41,16,High
S2988,CSE101,I016,4.4,Very interactive and engaging class.,73,43,85,73,14,36,9,20,13,Medium
S2989,CSE202,I009,3.0,"Too many assignments, difficult to manage.",65,59,46,80,12,16,14,61,65,Medium
S2990,PHY110,I001,3.4,The lecture was clear but pace was fast.,74,58,47,97,0,9,14,89,32,Medium
S2991,CSE101,I016,1.9,The lecture was clear but pace was fast.,72,81,74,24,37,11,17,22,54,High
S2992,ECE301,I009,3.2,Good explanations with real-life examples.,77,66,85,37,42,26,17,99,45,High
S2993,MAT204,I019,3.8,Good explanations with real-life examples.,96,96,79,63,44,31,1,100,31,Low
S2994,CSE202,I012,3.1,Good explanations with real-life examples.,65,73,87,50,0,19,10,63,36,Medium
S2995,CSE101,I019,5.0,"Too many assignments, difficult to manage.",92,43,47,40,10,43,12,46,22,Medium
S2996,PHY110,I009,3.4,Very interactive and engaging class.,87,95,36,66,42,49,10,70,64,Medium
S2997,CSE101,I007,2.5,Great teaching style and support from instructor.,60,77,39,49,39,39,3,43,18,Medium
S2998,PHY110,I014,4.1,Very interactive and engaging class.,52,46,98,74,21,30,14,39,13,High
S2999,ECE301,I019,1.7,Very interactive and engaging class.,64,87,32,87,34,27,10,51,19,High
S3000,MAT204,I019,2.5,"Too many assignments, difficult to manage.",50,100,73,88,43,17,17,32,61,High
S3001,ECE301,I002,2.4,"Average experience, nothing special.",56,46,99,60,5,30,15,62,68,High
S3002,CSE202,I009,2.7,"Average experience, nothing special.",50,89,43,64,27,7,9,39,16,High
S3003,CSE101,I013,4.1,"Too many assignments, difficult to manage.",98,91,33,93,30,33,11,21,17,Low
S3004,PHY110,I015,2.9,Good explanations with real-life examples.,81,65,47,99,7,6,12,87,23,Medium
S3005,PHY110,I003,4.2,The lecture was clear but pace was fast.,58,65,81,49,4,32,8,79,64,High
S3006,CSE101,I011,3.3,"Slides were unclear, needs more clarity.",78,93,67,96,41,27,12,23,32,Medium
S3007,CSE101,I014,2.4,"Slides were unclear, needs more clarity.",75,58,49,64,47,40,5,36,2,High
S3008,CSE202,I008,4.2,Great teaching style and support from instructor.,72,48,73,64,43,53,5,20,7,Medium
S3009,ECE301,I018,2.0,The lecture was clear but pace was fast.,94,100,80,98,16,10,10,52,10,High
S3010,PHY110,I019,1.9,Great teaching style and support from instructor.,92,59,48,64,37,15,18,49,53,High
S3011,CSE202,I016,3.0,Good explanations with real-life examples.,78,81,97,74,8,42,10,24,63,Medium
S3012,ECE301,I002,2.0,Great teaching style and support from instructor.,87,84,95,78,9,58,9,31,59,High
S3013,CSE202,I008,1.0,The lecture was clear but pace was fast.,82,89,42,24,19,38,14,51,20,High
S3014,PHY110,I006,3.6,The lecture was clear but pace was fast.,56,55,91,51,13,21,12,57,14,High
S3015,CSE101,I012,3.0,"Slides were unclear, needs more clarity.",61,93,90,25,13,7,7,36,33,High
S3016,CSE101,I015,2.8,"Average experience, nothing special.",80,56,59,45,25,48,4,77,10,Medium
S3017,ECE301,I008,4.9,Good explanations with real-life examples.,81,61,59,56,28,50,1,59,50,Medium
S3018,MAT204,I004,3.3,"Too many assignments, difficult to manage.",69,52,80,32,48,38,15,43,38,High
S3019,ECE301,I015,4.5,Great teaching style and support from instructor.,100,51,77,88,26,26,12,31,32,Low
S3020,MAT204,I020,1.6,"Slides were unclear, needs more clarity.",66,49,62,44,24,33,18,38,32,High
S3021,CSE202,I017,3.3,Great teaching style and support from instructor.,85,40,48,32,15,58,8,48,60,High
S3022,CSE202,I013,4.5,Great teaching style and support from instructor.,52,71,100,39,35,33,14,71,56,High
S3023,PHY110,I018,3.3,"Too many assignments, difficult to manage.",50,69,86,91,33,9,5,36,20,High
S3024,MAT204,I002,3.9,Good explanations with real-life examples.,99,47,48,79,15,14,7,92,64,Low
S3025,PHY110,I013,2.5,The lecture was clear but pace was fast.,76,60,70,92,32,14,13,40,3,Medium
S3026,CSE101,I013,1.4,Very interactive and engaging class.,96,61,71,40,2,57,4,79,46,High
S3027,MAT204,I015,2.8,Great teaching style and support from instructor.,89,57,81,80,22,13,16,94,44,Medium
S3028,ECE301,I020,2.6,Very interactive and engaging class.,82,41,33,98,10,25,6,39,2,Medium
S3029,CSE101,I010,4.5,Good explanations with real-life examples.,69,87,33,45,47,17,8,72,62,Medium
S3030,CSE101,I003,2.0,Very interactive and engaging class.,63,83,34,73,17,14,15,99,4,High
S3031,ECE301,I019,4.9,Great teaching style and support from instructor.,85,48,70,61,46,42,17,82,45,Low
S3032,CSE101,I003,4.8,"Too many assignments, difficult to manage.",54,42,90,30,40,15,12,76,8,High
S3033,MAT204,I014,2.0,Very interactive and engaging class.,72,93,84,56,43,8,17,48,34,High
S3034,PHY110,I008,2.4,Good explanations with real-life examples.,94,65,42,30,28,50,9,20,10,High
S3035,CSE101,I004,4.6,Good explanations with real-life examples.,64,60,43,46,49,35,0,78,31,Medium
S3036,MAT204,I020,4.9,"Average experience, nothing special.",55,69,89,53,4,53,17,83,19,High
S3037,CSE202,I011,2.8,"Average experience, nothing special.",82,67,54,57,23,56,18,91,57,Medium
S3038,MAT204,I011,2.3,"Too many assignments, difficult to manage.",68,75,73,80,28,38,1,90,32,High
S3039,PHY110,I011,3.1,Very interactive and engaging class.,62,65,39,72,28,46,3,63,64,Medium
